site_id,cdli_provenience_id,accuracy,anc_name,transc_name,ara_name,arm_name,fas_name,geo_name,gre_name,heb_name,rus_name,legacy_name,pleiades_url,osm_url,geonames_url,wik_en,wik_ara,wik_fas,wik_gre,wik_heb,wik_tr,rla_url,wikidata_url,lon_wgs1984,lat_wgs1984
GRL,https://cdli.mpiwg-berlin.mpg.de/proveniences/412,1,,Gherla,,,,,,,,uncertain (mod. Gherla Romania),https://pleiades.stoa.org/places/207133,https://www.openstreetmap.org/way/45425101,https://www.geonames.org/677429,https://en.wikipedia.org/wiki/Gherla,,,,,,,https://wikidata.org/wiki/Q496557,23.8915,47.0195
GRO,https://cdli.mpiwg-berlin.mpg.de/proveniences/760,2,,Tall Karay Qāsim,تل گري قاسم,,,,,,,uncertain (mod. Tall Karay Qāsim),https://pleiades.stoa.org/places/996331551,,,,,,,,,,,42.9257,36.6789
GRS,https://cdli.mpiwg-berlin.mpg.de/proveniences/38,3,Garšana,Tall Baridiyah,تل بردية,,,,,,,Garšana (mod. uncertain),https://pleiades.stoa.org/places/922752947,,,,,,,,,,https://wikidata.org/wiki/Q102355646,46.1189,31.4433
GTV,https://cdli.mpiwg-berlin.mpg.de/proveniences/140,2,,Tapah Gutwand,,,تپه گتوند,,,,,uncertain (mod. Tepe Gotvand),https://pleiades.stoa.org/places/516112953,,,,,,,,,,,48.8149,32.2363
GUD,https://cdli.mpiwg-berlin.mpg.de/proveniences/23,3,Gudua,Tall Ibrāhīm,تل إبراهيم,,,,,,,Kutha (mod. Tell Ibrahim),https://pleiades.stoa.org/places/893977,https://www.openstreetmap.org/way/552336805,,https://en.wikipedia.org/wiki/Kutha,https://ar.wikipedia.org/wiki/كوثى,,,,,http://publikationen.badw.de/de/rla/index#6815,https://wikidata.org/wiki/Q1096108,44.6112,32.7605
GUG,https://cdli.mpiwg-berlin.mpg.de/proveniences/761,1,,Güganis,,,,,,,,uncertain (mod. Güganis),https://pleiades.stoa.org/places/774426971,,,,,,,,,,,43.22,38.3347
GUL,https://cdli.mpiwg-berlin.mpg.de/proveniences/762,1,,Shiqāft-i Gulgul,,,شقافت گل گل,,,,,uncertain (mod. Shiqāft-i Gulgul),https://pleiades.stoa.org/places/537487875,,,https://en.wikipedia.org/wiki/Shikaft-e_Gulgul,,https://fa.wikipedia.org/wiki/نقش%E2%80%8Cبرجسته_گل_گل_ملکشاهی,,,,,https://wikidata.org/wiki/Q3482085,46.4843,33.4675
GWR,https://cdli.mpiwg-berlin.mpg.de/proveniences/285,3,,Tapah Gawra,تپه گورە,,,,,,,uncertain (mod. Tepe Gawra),https://pleiades.stoa.org/places/944606650,https://www.openstreetmap.org/node/5404942223,,https://en.wikipedia.org/wiki/Tepe_Gawra,https://ar.wikipedia.org//wiki/تيبي_غاورا,,,,,,https://wikidata.org/wiki/Q607583,43.2604,36.4958
GZH,https://cdli.mpiwg-berlin.mpg.de/proveniences/284,3,,Tall Gasir,,,تل گسر,,,,,uncertain (mod. Ghazir),https://pleiades.stoa.org/places/702110864,,,,,,,,,http://publikationen.badw.de/de/rla/index#4521,,49.4149,31.3597
GZR,https://cdli.mpiwg-berlin.mpg.de/proveniences/763,3,,Gezer,,,,,,גֶּזֶר,,uncertain (mod. Gezer),https://pleiades.stoa.org/places/687904,https://www.openstreetmap.org/node/1082792869,https://www.geonames.org/293376,https://en.wikipedia.org/wiki/Gezer,,,,https://he.wikipedia.org/wiki/תל_גזר,,,https://wikidata.org/wiki/Q1466687,34.921,31.8596
HAB,https://cdli.mpiwg-berlin.mpg.de/proveniences/764,1,,Habıbuşaǧı,,,,,,,,uncertain (mod. Habıbuşaǧı),https://pleiades.stoa.org/places/887556001,https://www.openstreetmap.org/node/1829841678,https://www.geonames.org/10903894,,,,,,https://tr.wikipedia.org/wiki/Habibuşağı_Kale,,https://wikidata.org/wiki/Q6087910,38.7937,38.4334
HAD,https://cdli.mpiwg-berlin.mpg.de/proveniences/248,3,,Tall al-Ḥadīdī,تل الحديدي,,,,,,,uncertain (mod. Hadidi),https://pleiades.stoa.org/places/702110865,,https://www.geonames.org/9060,https://en.wikipedia.org/wiki/Tell_Hadidi,,,,,,,https://wikidata.org/wiki/Q114201606,38.1507,36.2645
HAE,https://cdli.mpiwg-berlin.mpg.de/proveniences/765,1,,Hamamköy,,,,,,,,uncertain (mod. Hamamköy),https://pleiades.stoa.org/places/887415955,,,,,,,,,,,41.3538,39.9056
HAF,https://cdli.mpiwg-berlin.mpg.de/proveniences/766,1,,Tall Ḥadwat al-Faras,تل حدوة الفرس,,,,,,,uncertain (mod. Tall Ḥadwat al-Faras),https://pleiades.stoa.org/places/702110866,,,,,,,,,,,44.5896,32.1924
HAI,https://cdli.mpiwg-berlin.mpg.de/proveniences/767,0,,,,,,,,,,uncertain (mod. Habil Abu Ibrahim),https://pleiades.stoa.org/places/702110867,,,,,,,,,,,,
HAL,https://cdli.mpiwg-berlin.mpg.de/proveniences/382,2,,Halicarnassos,,,,,Ἁλικαρνᾱσσός,,,Halicarnassus (mod. Halicarnassus),https://pleiades.stoa.org/places/461581651,https://www.openstreetmap.org/way/739181962,https://www.geonames.org/11962350,https://en.wikipedia.org/wiki/Mausoleum_at_Halicarnassus,,,,,,,https://wikidata.org/wiki/Q45368,27.4241,37.0379
HAM,https://cdli.mpiwg-berlin.mpg.de/proveniences/384,3,Hamath,Ḥamāh,حماة,,,,,,,Hamath (mod. Hama),https://pleiades.stoa.org/places/668182,https://www.openstreetmap.org/node/572557865,https://www.geonames.org/170017,https://en.wikipedia.org/wiki/Hama,https://ar.wikipedia.org/wiki/حماة,,,,,,https://wikidata.org/wiki/Q173545,36.7479,35.131
HAN,https://cdli.mpiwg-berlin.mpg.de/proveniences/768,1,,Tall Hanas,,,,,,,,uncertain (mod. Tall Hanas),https://pleiades.stoa.org/places/33470749,,,,,,,,,,,43.2896,35.4368
HAR,https://cdli.mpiwg-berlin.mpg.de/proveniences/202,3,Harran,Harran,,,,,,,,Harran (mod. Harran),https://pleiades.stoa.org/places/658427,https://www.openstreetmap.org/node/5273819922,,https://en.wikipedia.org/wiki/Harran,,,,,https://tr.wikipedia.org/wiki/Harran,,https://wikidata.org/wiki/Q199547,39.0309,36.8634
HAS,https://cdli.mpiwg-berlin.mpg.de/proveniences/769,2,,Hasbey,,,,,,,,uncertain (mod. Hasbey),https://pleiades.stoa.org/places/653442966,https://www.openstreetmap.org/node/1482093817,https://www.geonames.org/312439,,,,,,,,,42.892,38.3427
HAT,https://cdli.mpiwg-berlin.mpg.de/proveniences/171,3,Ḫattusa,Boğazkale,,,,,,,,Ḫattusa (mod. Boğazkale),https://pleiades.stoa.org/places/283602441,https://www.openstreetmap.org/relation/1598209,https://www.geonames.org/9609567,https://en.wikipedia.org/wiki/Hattusa,,,,,https://tr.wikipedia.org/wiki/Hattuşaş,,https://wikidata.org/wiki/Q181007,34.6164,40.0144
HAY,https://cdli.mpiwg-berlin.mpg.de/proveniences/770,0,,Haikavank,,Հայկավան,,,,,,uncertain (mod. Haikavank),,,,,,,,,,,,,
HAZ,https://cdli.mpiwg-berlin.mpg.de/proveniences/46,3,,Tel Hazor,,,,,,תל חצור,,uncertain (mod. Hazor),https://pleiades.stoa.org/places/779967430,https://www.openstreetmap.org/way/230115066,https://www.geonames.org/293365,https://en.wikipedia.org/wiki/Tel_Hazor,,,,https://he.wikipedia.org/wiki/תל_חצור,,,https://wikidata.org/wiki/Q740138,35.5654,33.0209
HBK,https://cdli.mpiwg-berlin.mpg.de/proveniences/44,2,,Ḥabūbah,حبوبة,,,,,,,uncertain (mod. Habuba Kabira),https://pleiades.stoa.org/places/923122730,,,https://en.wikipedia.org/wiki/Habuba_Kabira,https://ar.wikipedia.org/wiki/حبوبة_(مدينة_أثرية),,,,,,https://wikidata.org/wiki/Q1567031,38.0609,36.1501
HBR,https://cdli.mpiwg-berlin.mpg.de/proveniences/771,3,,Tel Hebron,,,,,,תל חברון,,uncertain (mod. Tel Hebron),https://pleiades.stoa.org/places/687915,https://www.openstreetmap.org/node/1258388380,,https://en.wikipedia.org/wiki/Tel_Rumeida,,,,https://he.wikipedia.org/wiki/תל_רומיידה,,,https://wikidata.org/wiki/Q13577875,35.1023,31.5245
HBS,https://cdli.mpiwg-berlin.mpg.de/proveniences/772,1,,Ḥabl al-Ṣakhar,حبل الصخر,,,,,,,uncertain (mod. Ḥabl al-Ṣakhar),https://pleiades.stoa.org/places/896945,,,https://en.wikipedia.org/wiki/Median_Wall,https://ar.wikipedia.org/wiki/الجدار_الميدي,,,,,,https://wikidata.org/wiki/Q567931,44.2698,33.1216
HDD,https://cdli.mpiwg-berlin.mpg.de/proveniences/149,3,Me-Turran,Tall Ḥadād,تل حداد,,,,,,,Me-Turran (mod. Tell Haddad),https://pleiades.stoa.org/places/894042,,,https://en.wikipedia.org/wiki/Me-Turan,,,,,,,https://wikidata.org/wiki/Q86666193,45.0563,34.1928
HFR,https://cdli.mpiwg-berlin.mpg.de/proveniences/773,1,,Umm al-Ḥafryāt,أم الحفريات,,,,,,,uncertain (mod. Umm al-Ḥafryāt),https://pleiades.stoa.org/places/528311578,,,,,,,,,,,45.4915,31.6426
HIL,https://cdli.mpiwg-berlin.mpg.de/proveniences/53,2,,Al-Ḥilah,الحلة,,,,,,,uncertain (mod. Hillah),https://pleiades.stoa.org/places/77002491,https://www.openstreetmap.org/node/248691069,https://www.geonames.org/99347,https://en.wikipedia.org/wiki/Hillah,https://ar.wikipedia.org/wiki/الحلة,,,,,,https://wikidata.org/wiki/Q243846,44.4361,32.4844
HJR,https://cdli.mpiwg-berlin.mpg.de/proveniences/774,3,,Al-Ḥajar,الحجر,,,,,,,uncertain (mod. Al-Ḥajar),https://pleiades.stoa.org/places/932429,,,,,,,,,,,50.5137,26.2151
HLF,https://cdli.mpiwg-berlin.mpg.de/proveniences/637,3,Guzana,Tall Ḥalaf,تل حلف,,,,,,,Guzana (mod. Tell Halaf),https://pleiades.stoa.org/places/874739,https://www.openstreetmap.org/node/573540773,,,,,,,,,,40.0399,36.8268
HLT,https://cdli.mpiwg-berlin.mpg.de/proveniences/776,1,,Hala Sultan Tekes,,,,,Τεκές Χαλά Σουλτάνας,,,uncertain (mod. Hala Sultan Tekes),https://pleiades.stoa.org/places/790744210,https://www.openstreetmap.org//790744210,,,,,,,,,,33.6059,34.8856
HLW,https://cdli.mpiwg-berlin.mpg.de/proveniences/235,3,,Tall Ḥalāwah,تل حلاوة,,,,,,,uncertain (mod. Abu Halawa),https://pleiades.stoa.org/places/77002492,https://www.openstreetmap.org/node/2486175316,https://www.geonames.org/6647836,,,,,,,,,44.4874,33.4258
HMD,https://cdli.mpiwg-berlin.mpg.de/proveniences/117,2,,Hamadān,,,همدان,,,,,uncertain (mod. Hamadan),https://pleiades.stoa.org/places/903021,,,https://en.wikipedia.org/wiki/Ecbatana,,https://fa.wikipedia.org/wiki/هگمتانه,,,,,https://wikidata.org/wiki/Q696193,48.5171,34.8043
HMM,https://cdli.mpiwg-berlin.mpg.de/proveniences/777,1,,Ḥammām,حمام,,,,,,,uncertain (mod. Ḥammām),https://pleiades.stoa.org/places/709081070,,,,,,,,,,,38.1781,36.6413
HMR,https://cdli.mpiwg-berlin.mpg.de/proveniences/174,3,,Sulaiymah,سليمه,,,,,,,uncertain (mod. Himrin/Tell Suleimah),https://pleiades.stoa.org/places/489043288,,https://www.geonames.org/98776,,,,,,,,,45.1034,34.1677
HMT,https://cdli.mpiwg-berlin.mpg.de/proveniences/36,3,,Tall Ḥammām al-Turkmān,تل حمام التركمان,,,,,,,uncertain (mod. Tell Hammam et-Turkman),https://pleiades.stoa.org/places/874741,https://www.openstreetmap.org/node/567061069,https://www.geonames.org/169978,https://en.wikipedia.org/wiki/Tell_Hammam_et-Turkman,,,,,,,https://wikidata.org/wiki/Q21513167,39.0569,36.4825
HOR,https://cdli.mpiwg-berlin.mpg.de/proveniences/778,1,,Tepe Horreeye,,,,,,,,uncertain (mod. Tepe Horreeye),https://pleiades.stoa.org/places/895710131,,,,,,,,,,,48.5022,32.0313
HPK,https://cdli.mpiwg-berlin.mpg.de/proveniences/779,1,,Hazine Piri Kapısı,,,,,,,,uncertain (mod. Hazine Piri Kapısı),https://pleiades.stoa.org/places/854578361,,,,,,,,,,,43.3045,38.4069
HRD,https://cdli.mpiwg-berlin.mpg.de/proveniences/276,3,Haradum,Khirbat al-Diniyah,خربة الدينية,,,,,,,Harradum (mod. Khirbet ed-Diniye),https://pleiades.stoa.org/places/894003,,,https://en.wikipedia.org/wiki/Haradum,https://ar.wikipedia.org/wiki/حرضوم,,,,,,https://wikidata.org/wiki/Q3127717,41.5866,34.4611
HRE,https://cdli.mpiwg-berlin.mpg.de/proveniences/780,3,,Ηeraio Samou,,,,Ηραίο Σάμου,,,,uncertain (mod. Ηeraio Samou),https://pleiades.stoa.org/places/599641,https://www.openstreetmap.org/way/37451039,https://www.geonames.org/9535175,https://en.wikipedia.org/wiki/Heraion_of_Samos,,,https://el.wikipedia.org/wiki/Ηραίο_Σάμου,,,,https://wikidata.org/wiki/Q841207,26.886,37.6721
HRP,https://cdli.mpiwg-berlin.mpg.de/proveniences/781,1,,Harput,,,,,,,,uncertain (mod. Harput),https://pleiades.stoa.org/places/217446454,https://www.openstreetmap.org/way/97700117,https://www.geonames.org/7467408,,,,,,,,,39.2573,38.7037
HRT,https://cdli.mpiwg-berlin.mpg.de/proveniences/782,1,,Harāt,هرات,,,,,,,uncertain (mod. Harāt),https://pleiades.stoa.org/places/961874,https://www.openstreetmap.org/node/312432807,https://www.geonames.org/1140026,,,,,,,,,62.1899,34.3453
HSC,https://cdli.mpiwg-berlin.mpg.de/proveniences/783,1,,Hasancıklı,,,,,,,,uncertain (mod. Hasancıklı),https://pleiades.stoa.org/places/853088047,https://www.openstreetmap.org/node/1881017574,https://www.geonames.org/10632543,,,,,,,,,36.7917,37.6127
HSI,https://cdli.mpiwg-berlin.mpg.de/proveniences/437,2,,Tel Hesi,,,,,,תל חסי,,uncertain (mod. Tell el-Hesi),https://pleiades.stoa.org/places/720628458,,https://www.geonames.org/293367,https://en.wikipedia.org/wiki/Tell_el-Hesi,,,,https://he.wikipedia.org/wiki/תל_חסי,,,https://wikidata.org/wiki/Q2067518,34.7307,31.5474
HSK,https://cdli.mpiwg-berlin.mpg.de/proveniences/784,1,,Hasankeyf,,,,,,,,uncertain (mod. Hasankeyf),https://pleiades.stoa.org/places/874664,https://www.openstreetmap.org/node/6945084910,https://www.geonames.org/312479,https://en.wikipedia.org/wiki/Hasankeyf,,,,,https://tr.wikipedia.org/wiki/Hasankeyf,,https://wikidata.org/wiki/Q756957,41.4137,37.7137
HSM,https://cdli.mpiwg-berlin.mpg.de/proveniences/654,2,,Ḥūr Sulaymān,,,حور سليمان,,,,,,https://pleiades.stoa.org/places/503453021,,,,,,,,,,,47.6173,33.503
HSR,https://cdli.mpiwg-berlin.mpg.de/proveniences/4,3,,Tapah Ḥiṣār,,,تپه حصار,,,,,uncertain (mod. Hissar),https://pleiades.stoa.org/places/942329,,https://www.geonames.org/7108432,https://en.wikipedia.org/wiki/Tepe_Hissar,,https://fa.wikipedia.org/wiki/تپه%E2%80%8Cحصار,,,,,https://wikidata.org/wiki/Q1484199,54.3851,36.1544
HUM,https://cdli.mpiwg-berlin.mpg.de/proveniences/785,1,,Tulūl al-Hummar,,,,,,,,uncertain (mod. Tulūl al-Hummar),https://pleiades.stoa.org/places/916091377,,,,,,,,,,,45.4998,31.6166
HUZ,https://cdli.mpiwg-berlin.mpg.de/proveniences/263,3,Huzirina,Sultantepe,,,,,,,,Huzirina (mod. Sultantepe),https://pleiades.stoa.org/places/249509021,https://www.openstreetmap.org/way/129412106,https://www.geonames.org/300175,https://en.wikipedia.org/wiki/Sultantepe,,,,,https://tr.wikipedia.org/wiki/Sultantepe_Höyüğü,,https://wikidata.org/wiki/Q1347916,38.9062,37.0501
HWS,https://cdli.mpiwg-berlin.mpg.de/proveniences/95,3,Ubasē,Tall Ḥuwaysh,تل حويش,,,,,,,uncertain (mod. Tell Huweish),https://pleiades.stoa.org/places/292494806,,,,,,,,,,,43.2304,35.5931
HYK,https://cdli.mpiwg-berlin.mpg.de/proveniences/786,3,,Çatal Höyük,,,,,,,,uncertain (mod. Çatal Höyük),https://pleiades.stoa.org/places/572486151,https://www.openstreetmap.org/way/117205145,https://www.geonames.org/438338,,,,,,,,,36.5456,36.2977
IBA,https://cdli.mpiwg-berlin.mpg.de/proveniences/264,3,,Tall Ibrāhīm Bayis,تل ابراهيم بايس,,,,,,,uncertain (mod. Old Makhmur),https://pleiades.stoa.org/places/779089937,https://www.openstreetmap.org/way/460334102,https://www.geonames.org/6869902,,,,,,,,,43.5551,35.7742
IDH,https://cdli.mpiwg-berlin.mpg.de/proveniences/138,3,,Ishān Dhahak,إشان ذهك,,,,,,,uncertain (mod. Ishan-Dhahak),https://pleiades.stoa.org/places/542496317,,,,,,,,,,,44.8341,32.7104
IDU,https://cdli.mpiwg-berlin.mpg.de/proveniences/387,3,Idu,Sātū Qalā,ساتو قلا,,,,,,,Idu (mod. Hīt),https://pleiades.stoa.org/places/692346284,https://www.openstreetmap.org/node/2488271717,https://www.geonames.org/91451,https://en.wikipedia.org/wiki/Idu_(city),https://ar.wikipedia.org/wiki/إيدو_(مدينة),,,,,,https://wikidata.org/wiki/Q15876602,44.6965,35.8739
IHF,https://cdli.mpiwg-berlin.mpg.de/proveniences/301,1,,Ishān Hāfudh,إشان حافذ,,,,,,,uncertain (mod. Išān Hāfudh),https://pleiades.stoa.org/places/606664759,,,,,,,,,,,45.4207,31.9569
IHN,https://cdli.mpiwg-berlin.mpg.de/proveniences/94,3,,Rās Ibn Hānī,رأس ابن هاني,,,,,,,uncertain (mod. Ras Ibn Hani),https://pleiades.stoa.org/places/668262,https://www.openstreetmap.org/way/145160684,https://www.geonames.org/8472225,https://en.wikipedia.org/wiki/Ras_Ibn_Hani,https://ar.wikipedia.org/wiki/رأس_ابن_هاني,,,,,http://publikationen.badw.de/de/rla/index#9966,https://wikidata.org/wiki/Q1438447,35.7348,35.587
IKA,https://cdli.mpiwg-berlin.mpg.de/proveniences/787,3,,Ishān al-Khāzna,إشان الخزينة,,,,,,,uncertain (mod. Ishān al-Khāzna),https://pleiades.stoa.org/places/606664760,,,,,,,,,,,44.5687,32.5539
IKH,https://cdli.mpiwg-berlin.mpg.de/proveniences/788,3,,Ishān Khālifah,إشان الخلفة,,,,,,,uncertain (mod. Ishān Khālifah),https://pleiades.stoa.org/places/208960069,,,,,,,,,,,44.715,32.5105
INA,https://cdli.mpiwg-berlin.mpg.de/proveniences/789,2,,İnandık,,,,,,,,uncertain (mod. İnandık),https://pleiades.stoa.org/places/484415170,https://www.openstreetmap.org/node/2709024851,,https://en.wikipedia.org/wiki/İnandıktepe,,,,,https://tr.wikipedia.org/wiki/İnandıktepe,,https://wikidata.org/wiki/Q14751553,33.5352,40.381
IRS,https://cdli.mpiwg-berlin.mpg.de/proveniences/48,2,Irisagrig,Irisagrig,,,,,,,,Irisagrig (mod. uncertain),https://pleiades.stoa.org/places/237830124,,,https://en.wikipedia.org/wiki/Irisaĝrig,,,,,,,https://wikidata.org/wiki/Q79115191,45.3689,32.1529
ISN,https://cdli.mpiwg-berlin.mpg.de/proveniences/303,3,Isin,Ishān Baḥrīyāt,إشان نحريات,,,,,,,Isin (mod. Bahriyat),https://pleiades.stoa.org/places/912868,https://www.openstreetmap.org/node/2482345014,https://www.geonames.org/6731770,https://en.wikipedia.org/wiki/Isin,https://ar.wikipedia.org/wiki/إيسن,,,,,http://publikationen.badw.de/de/rla/index#5897,https://wikidata.org/wiki/Q501259,45.2688,31.8852
IZH,https://cdli.mpiwg-berlin.mpg.de/proveniences/790,1,,Īzah,,,ایذه,,,,,uncertain (mod. Īzah),https://pleiades.stoa.org/places/197229380,,,,,,,,,,,49.8696,31.8386
JAN,https://cdli.mpiwg-berlin.mpg.de/proveniences/791,2,,Janfida,,Ջանֆիդա,,,,,,uncertain (mod. Janfida),https://pleiades.stoa.org/places/280340257,https://www.openstreetmap.org/node/1248972714,https://www.geonames.org/616735,https://en.wikipedia.org/wiki/Janfida,,,,,,,,44.0276,40.0419
JAV,https://cdli.mpiwg-berlin.mpg.de/proveniences/792,1,,Jawānqal‘h,,,جوان قلعه,,,,,uncertain (mod. Jawānqal‘h),https://pleiades.stoa.org/places/490177958,,,,,,,,,,,45.9564,37.4913
JDD,https://cdli.mpiwg-berlin.mpg.de/proveniences/93,1,,Jadīdah,جديدە,,,,,,,uncertain (mod. Jedide),https://pleiades.stoa.org/places/945906724,,,,,,,,,,,42.0326,34.3826
JDG,https://cdli.mpiwg-berlin.mpg.de/proveniences/224,1,,Cudi Dağı,,,,,,,,uncertain (mod. Judi Dagh),https://pleiades.stoa.org/places/471828778,https://www.openstreetmap.org/node/1921992648,https://www.geonames.org/317981,https://en.wikipedia.org/wiki/Mount_Judi,,,,,https://tr.wikipedia.org/wiki/Cudi_Dağı,,https://wikidata.org/wiki/Q1143135,42.3668,37.3838
JDR,https://cdli.mpiwg-berlin.mpg.de/proveniences/318,2,,Tall Jidar,تل جدر,,,,,,,uncertain (mod. Tell Jidr),https://pleiades.stoa.org/places/912957,,,,,,,,,,,45.7032,31.8254
JMM,https://cdli.mpiwg-berlin.mpg.de/proveniences/793,3,,Tel Gamma,,,,,,תל גמה,,uncertain (mod. Tel Gamma),https://pleiades.stoa.org/places/309101265,,https://www.geonames.org/293380,https://en.wikipedia.org/wiki/Tell_Jemmeh,,,,https://he.wikipedia.org/wiki/תל_גמה,,,https://wikidata.org/wiki/Q1301002,34.445,31.3872
JOK,https://cdli.mpiwg-berlin.mpg.de/proveniences/154,3,Umma,Tall Jūka,تا جوكة,,,,,,,Umma (mod. Tell Jokha),https://pleiades.stoa.org/places/44626252,,https://www.geonames.org/95090,,,,,,,http://publikationen.badw.de/de/rla/index#12060,,45.8861,31.6669
JOR,https://cdli.mpiwg-berlin.mpg.de/proveniences/794,3,,Tul-i Ājuri,,,تل اجر,,,,,uncertain (mod. Tul-i Ājuri),https://pleiades.stoa.org/places/360702537,,,,,,,,,,,52.8549,29.9364
JRD,https://cdli.mpiwg-berlin.mpg.de/proveniences/42,3,,Jabal ‘Ārūdah,جبل عارودة,,,,,,,uncertain (mod. Jebel Aruda),https://pleiades.stoa.org/places/175519818,,,,,,,,,,,38.0984,36.2349
JRO,https://cdli.mpiwg-berlin.mpg.de/proveniences/646,3,,Jericho,,,,,,יְרִיחוֹ,,uncertain (mod. Jericho),https://pleiades.stoa.org/places/687917,https://www.openstreetmap.org//458057319,https://www.geonames.org/8067647,https://en.wikipedia.org/wiki/Tell_es-Sultan,,,,https://he.wikipedia.org/wiki/תל_יריחו,,,https://wikidata.org/wiki/Q2402267,35.4441,31.871
JRW,https://cdli.mpiwg-berlin.mpg.de/proveniences/142,3,,Jarāwanah,جراونة,,,,,,,uncertain (mod. Jerwan),https://pleiades.stoa.org/places/248782116,https://www.openstreetmap.org/node/2488232534,,https://en.wikipedia.org/wiki/Jerwan,,,,,,,https://wikidata.org/wiki/Q17064815,43.3934,36.6697
JUH,https://cdli.mpiwg-berlin.mpg.de/proveniences/795,2,,Tall Jūkha,تل جوخة,,,,,,,uncertain (mod. Tall Jūkha),https://pleiades.stoa.org/places/930209893,,,,,,,,,,,43.6918,33.3424
JWN,https://cdli.mpiwg-berlin.mpg.de/proveniences/121,3,,Tulūl Abū Jāwan,تلول أبو جاون,,,,,,,uncertain (mod. Abu Jawan),https://pleiades.stoa.org/places/894161,https://www.openstreetmap.org/node/2488008331,https://www.geonames.org/6806251,,,,,,,,,44.807,33.1337
KAB,https://cdli.mpiwg-berlin.mpg.de/proveniences/413,1,,Kabrīt,كبريت,,,,,,,uncertain (mod. Kabret),https://pleiades.stoa.org/places/660417720,,,,,,,,,,,32.4914,30.2285
KAD,https://cdli.mpiwg-berlin.mpg.de/proveniences/796,1,,Kadembas,,,,,,,,uncertain (mod. Kadembas),https://pleiades.stoa.org/places/230761553,,,,,,,,,,,43.2312,38.4084
KAH,https://cdli.mpiwg-berlin.mpg.de/proveniences/394,2,Marqasi,Kahramanmaraş,,,,,,,,Marqasu (mod. Kahramanmaraş),https://pleiades.stoa.org/places/658474,https://www.openstreetmap.org/node/26480875,https://www.geonames.org/310859,https://en.wikipedia.org/wiki/Marash,,,,,https://tr.wikipedia.org/wiki/Kahramanmaraş,,,36.9253,37.587
KAI,https://cdli.mpiwg-berlin.mpg.de/proveniences/797,1,,Kaisaran,,,,,,,,uncertain (mod. Kaisaran),https://pleiades.stoa.org/places/10481848,,,,,,,,,,,43.6446,38.466
KAL,https://cdli.mpiwg-berlin.mpg.de/proveniences/798,3,Kumidi,Kāmid al-Lūz,كامد اللوز,,,,,,,Kumidi (mod. Kāmid al-Lūz),https://pleiades.stoa.org/places/10481849,https://www.openstreetmap.org/way/226315831,,https://en.wikipedia.org/wiki/Kamid_el-Loz,https://ar.wikipedia.org/wiki/كامد_اللوز,,,,,,https://wikidata.org/wiki/Q2033557,35.821,33.6235
KAR,https://cdli.mpiwg-berlin.mpg.de/proveniences/799,3,,Al-Karnak,الكرنك,,,,,,,uncertain (mod. Al-Karnak),https://pleiades.stoa.org/places/786050,https://www.openstreetmap.org/way/298144107,https://www.geonames.org/9073433,https://en.wikipedia.org/wiki/Karnak,https://ar.wikipedia.org/wiki/الكرنك,,,,,,https://wikidata.org/wiki/Q522862,32.6586,25.7168
KAS,https://cdli.mpiwg-berlin.mpg.de/proveniences/415,1,,Kastri,,,,,Καστρί,,,uncertain (mod. Kastri Cythera Greece),https://pleiades.stoa.org/places/361695308,,,,,,,,,,,22.9979,36.2584
KAY,https://cdli.mpiwg-berlin.mpg.de/proveniences/800,3,Šamuḫa,Kayalıpınar,,,,,,,,Šamuḫa (mod. Kayalıpınar),https://pleiades.stoa.org/places/819123409,https://www.openstreetmap.org/way/183419371,,,,,,,"https://tr.wikipedia.org/wiki/Kayalıpınar,_Yıldızeli",,https://wikidata.org/wiki/Q1352918,36.5279,39.6211
KAZ,https://cdli.mpiwg-berlin.mpg.de/proveniences/801,1,,Kazancı,,,,,,,,uncertain (mod. Kazancı),https://pleiades.stoa.org/places/904615255,https://www.openstreetmap.org/node/1951322084,https://www.geonames.org/743613,,,,,,,,,44.0255,40.0064
KBL,https://cdli.mpiwg-berlin.mpg.de/proveniences/802,2,,Chaman-i Ḥaz̤ūrī,,,چمن حضوری,,,,,uncertain (mod. Chaman-i Ḥaz̤ūrī),https://pleiades.stoa.org/places/576937594,https://www.openstreetmap.org/way/25866709,https://www.geonames.org/9166131,https://en.wikipedia.org/wiki/Chaman-e-Hozori,,,,,,,https://wikidata.org/wiki/Q55887438,69.1954,34.5153
KBN,https://cdli.mpiwg-berlin.mpg.de/proveniences/100,3,Kabnak,Haft Tapah,هفت تپه,,,,,,,Kabnak (mod. Haft Tappeh),https://pleiades.stoa.org/places/379400932,,,https://en.wikipedia.org/wiki/Haft_Tepe,,https://fa.wikipedia.org/wiki/هفت%E2%80%8Cتپه,,,,,https://wikidata.org/wiki/Q1266141,48.3276,32.0803
KCT,https://cdli.mpiwg-berlin.mpg.de/proveniences/803,1,,Koçyatağı,,,,,,,,uncertain (mod. Koçyatağı),https://pleiades.stoa.org/places/359858763,,,,,,,,,,,41.4978,39.2805
KDH,https://cdli.mpiwg-berlin.mpg.de/proveniences/804,3,,Qandahār,,,,,,,,uncertain (mod. Qandahār),https://pleiades.stoa.org/places/59669,,,https://en.wikipedia.org/wiki/Alexandria_Arachosia,,,,,,,https://wikidata.org/wiki/Q7084310,65.6596,31.601
